Date_Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,dayOfWeek,Time,Hour,Min,Temperature,Dew Point,Humidity,Wind,Wind Speed,Condition,anHourAgo_Temp,anHourAgo_DewPoint,anHourAgo_Humid,anHourAgo_Wind,anHourAgo_WindSpeed,anHourAgo_Condition,halfHourAgo_Temp,halfHourAgo_DewPoint,halfHourAgo_Humid,halfHourAgo_Wind,halfHourAgo_WindSpeed,halfHourAgo_Condition,DaySession
2015-11-29 04:04:37,indian,female,fat,37.0,no,no_kids,big,white,formal,blue,long sleeve,black,long,blankets,4,8,yes,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,foreigner ,male,fat,32.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,blankets,4,7,no,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,chinese,male,moderate,45.0,no,no_kids,big,red,casual,white,short_sleeve,blue,short,clothes,3,10,yes,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,indian,male,fat,45.0,yes,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,indian,male,fat,46.0,yes,toddler,big,white,formal,white,short_sleeve,grey,long,clothes,4,10,no,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,foreigner ,male,fat,51.0,no,no_kids,big,white,traditional,grey,long sleeve,grey,long,clothes,4,7,no,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,foreigner ,male,fat,55.0,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,5,8,no,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,chinese,male,fat,53.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,6,10,yes,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,foreigner ,male,fat,30.0,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,9,no,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:04:37,foreigner ,male,fat,46.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,blankets,4,9,no,Sunday,04:04,04,04,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:42,malay,female,fat,54.0,yes,young,big,brown,traditional,blue,long sleeve,blue,long,clothes,3,7,yes,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:42,chinese,female,moderate,35.0,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,10,no,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:42,indian,female,moderate,28.0,no,no_kids,big,red,casual,brown,long sleeve,black,long,blankets,3,7,yes,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:59,indian,male,fat,47.0,no,no_kids,big,pink,casual,white,short_sleeve,white,short,clothes,5,7,no,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:59,indian,male,fat,35.0,no,no_kids,big,pink,casual,black,short_sleeve,blue_jeans,long,clothes,5,8,no,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:59,indian,male,moderate,35.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,7,no,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:59,chinese,male,fat,38.0,no,no_kids,big,pink,casual,yellow,short_sleeve,black,short,clothes,5,7,no,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:05:59,chinese,female,fat,52.0,no,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,8,no,Sunday,04:05,04,05,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:04,foreigner ,female,moderate,37.0,no,no_kids,big,black,casual,brown,long sleeve,black,long,blankets,3,7,yes,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:04,chinese,male,fat,54.0,no,no_kids,big,red,casual,orange,short_sleeve,blue_jeans,long,clothes,4,8,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:04,indian,male,moderate,54.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,clothes,3,8,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:04,indian,male,moderate,43.0,no,no_kids,big,green,casual,green,short_sleeve,brown,long,clothes,6,9,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:04,indian,male,fat,50.0,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,9,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:04,indian,male,fat,42.0,no,no_kids,big,green,formal,blue,short_sleeve,black,long,clothes,4,10,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:04,indian,male,fat,53.0,no,no_kids,big,black,casual,green,short_sleeve,grey,long,blankets,4,8,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,chinese,male,fat,41.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,chinese,male,fat,46.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,clothes,3,9,yes,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,chinese,male,thin,29.0,yes,toddler,big,red,casual,white,short_sleeve,white,short,clothes,5,9,yes,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,foreigner ,female,moderate,53.0,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,3,10,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,chinese,female,moderate,44.0,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,4,7,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,indian,male,fat,46.0,yes,young,big,white,casual,blue,short_sleeve,black,long,blankets,5,7,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,chinese,female,moderate,40.0,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,3,7,yes,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,chinese,female,moderate,53.0,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,4,7,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,foreigner ,male,fat,51.0,yes,young,big,white,casual,red,short_sleeve,grey,short,blankets,3,8,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,indian,female,thin,32.0,no,no_kids,big,red,casual,grey,short_sleeve,white,short,clothes,5,7,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:19,foreigner ,female,moderate,46.0,yes,young,big,blue,casual,black,short_sleeve,black,long,clothes,3,8,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,chinese,female,moderate,52.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,8,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,foreigner ,male,fat,42.18272841051314,no,no_kids,big,unknown,formal,green,unknown,black,short,clothes,3,10,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,chinese,male,fat,38.0,no,no_kids,big,pink,formal,yellow,unknown,black,short,clothes,5,9,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,chinese,male,fat,46.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,8,yes,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,chinese,female,moderate,35.0,no,no_kids,big,white,formal,unknown,short_sleeve,red,short,clothes,6,10,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,chinese,female,moderate,55.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,chinese,female,moderate,35.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,foreigner ,male,thin,34.0,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,7,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:06:22,foreigner ,male,fat,42.18272841051314,no,no_kids,big,white,casual,unknown,short_sleeve,brown,short,blankets,3,7,no,Sunday,04:06,04,06,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,foreigner ,male,unknown,42.0,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,10,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,female,thin,41.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,male,thin,40.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,9,yes,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,foreigner ,male,thin,37.0,no,no_kids,big,white,formal,orange,short_sleeve,brown,short,blankets,5,7,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,female,unknown,54.0,no,no_kids,big,white,formal,white,unknown,red,short,clothes,6,8,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,female,thin,53.0,no,no_kids,big,white,unknown,white,unknown,red,short,clothes,6,8,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,foreigner ,male,thin,42.0,no,no_kids,small,brown,formal,unknown,short_sleeve,brown,short,clothes,5,10,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,male,unknown,48.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,male,fat,33.0,no,no_kids,big,red,unknown,blue,short_sleeve,green,short,clothes,3,9,yes,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,male,unknown,46.0,yes,toddler,big,red,formal,white,short_sleeve,white,short,clothes,5,9,yes,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:07:46,chinese,female,thin,40.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,8,no,Sunday,04:07,04,07,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,chinese,male,thin,36.0,no,no_kids,big,pink,formal,yellow,short_sleeve,black,short,blankets,5,8,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,malay,female,unknown,30.0,yes,toddler,big,white,unknown,unknown,short_sleeve,red,short,blankets,6,9,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,malay,female,thin,29.0,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,8,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,malay,female,thin,44.0,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,7,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,chinese,female,unknown,55.0,yes,toddler,big,pink,casual,white,short_sleeve,red,short,blankets,3,10,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,malay,female,thin,40.0,yes,toddler,big,orange,casual,purple,unknown,purple,short,blankets,4,10,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,malay,female,thin,50.0,yes,baby,big,blue,formal,orange,short_sleeve,red,short,blankets,4,10,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,malay,female,thin,42.0,yes,baby,big,black,formal,pink,short_sleeve,red,short,blankets,4,10,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:08:31,malay,female,thin,28.0,yes,baby,big,orange,unknown,purple,unknown,red,short,blankets,3,8,no,Sunday,04:08,04,08,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:11:41,malay,female,thin,33.0,yes,baby,big,black,formal,pink,short_sleeve,pink,long,blankets,6,7,yes,Sunday,04:11,04,11,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:11:41,malay,female,unknown,32.0,yes,toddler,big,black,casual,orange,short_sleeve,black,short,blankets,3,7,no,Sunday,04:11,04,11,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:11:41,malay,female,unknown,30.0,yes,baby,big,black,formal,orange,short_sleeve,red,short,clothes,6,8,no,Sunday,04:11,04,11,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:11:41,malay,female,thin,45.0,yes,baby,big,red,formal,pink,short_sleeve,blue,short,blankets,5,7,no,Sunday,04:11,04,11,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:11:41,malay,female,thin,45.0,yes,baby,big,grey,unknown,purple,short_sleeve,white,short,blankets,4,7,no,Sunday,04:11,04,11,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:14:16,malay,male,unknown,50.0,no,no_kids,big,orange,casual,green,short_sleeve,orange,short,clothes,4,9,no,Sunday,04:14,04,14,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 08:16:36,malay,male,fat,38.0,yes,toddler,big,blue,casual,orange,short_sleeve,blue_jeans,long,clothes,6,10,no,Sunday,08:16,08,16,27 °C,24 °C,84 %,NNE,7 km/h,Mostly Cloudy,25 °C,24 °C,94 %,CALM,0 km/h,Mostly Cloudy,25 °C,24 °C,94 %,N,2 km/h,Mostly Cloudy,Morning
2015-11-29 08:56:00,chinese,male,thin,28.0,no,no_kids,big,black,casual,green,short_sleeve,black,long,clothes,3,8,no,Sunday,08:56,08,56,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,25 °C,24 °C,94 %,N,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,7 km/h,Mostly Cloudy,Morning
2015-11-29 09:46:09,malay,male,thin,46.0,no,no_kids,big,yellow,casual,grey,short_sleeve,blue_jeans,long,clothes,6,10,no,Sunday,09:46,09,46,29 °C,24 °C,74 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,29 °C,25 °C,79 %,ENE,9 km/h,Mostly Cloudy,Morning
2015-12-09 09:46:09,malay,male,moderate,34.0,no,no_kids,big,black,casual,green,short_sleeve,black,long,blankets,6,7,no,Wednesday,09:46,09,46,24 °C,24 °C,100 %,W,2 km/h,Mostly Cloudy,24 °C,24 °C,100 %,W,2 km/h,Mostly Cloudy,24 °C,24 °C,100 %,W,2 km/h,Mostly Cloudy,Morning
